,event number,max_Q,max_Q_time,i_start,i_end,event_start_time,HINew,flushing_index, max_C,event_end_time
28,46,29.166304,2018-07-25 09:15:00,63557,63707,2018-07-25 01:15:00,0.2618811618566746,0.8833333333333333,201.0,2018-07-26 14:45:00
29,47,25.626704,2018-08-01 14:45:00,64232,64394,2018-08-01 02:00:00,0.5402014895559357,0.697844112769486,302.0,2018-08-02 18:30:00
30,48,49.5544,2018-08-03 23:45:00,64467,64618,2018-08-03 12:45:00,0.26177958115817446,0.6426435406698565,671.0,2018-08-05 02:30:00
31,49,6.2580127999999995,2018-08-11 21:00:00,65221,65373,2018-08-11 09:15:00,0.12863657360961211,0.7750865051903115,30.7,2018-08-12 23:15:00
32,50,31.714816,2018-08-13 23:00:00,65433,65584,2018-08-13 14:15:00,0.5326799709416199,0.7561810574362876,264.0,2018-08-15 04:00:00
33,51,69.659328,2018-08-17 22:45:00,65819,65967,2018-08-17 14:45:00,0.18922628819498916,0.9493382306377051,3160.0,2018-08-19 03:45:00
34,52,7.503952,2018-08-22 10:45:00,66237,66378,2018-08-21 23:15:00,-0.029128130081300916,0.520912547528517,30.6,2018-08-23 10:30:00
35,53,8.6649408,2018-09-10 20:45:00,68064,68255,2018-09-10 00:00:00,0.2615812759826509,0.5029850746268656,134.0,2018-09-11 23:45:00
36,54,3.9077184,2018-09-12 07:45:00,68261,68412,2018-09-12 01:15:00,0.27095081404045734,0.1759581881533101,116.0,2018-09-13 15:00:00
37,55,30.298976,2018-09-18 10:00:00,68799,68977,2018-09-17 15:45:00,0.2682457981748188,0.312240850910402,556.0,2018-09-19 12:15:00
38,56,6.7393984,2018-09-22 04:15:00,69158,69336,2018-09-21 09:30:00,0.19114613212510073,0.757936507936508,26.9,2018-09-23 06:00:00
39,57,26.6461088,2018-09-25 12:45:00,69510,69669,2018-09-25 01:30:00,0.4988738213318426,0.7670915411355737,174.0,2018-09-26 17:15:00
40,58,17.0467136,2018-09-26 22:00:00,69670,69773,2018-09-26 17:30:00,0.16329367021623548,0.2892193308550186,140.0,2018-09-27 19:15:00
41,59,15.291072,2018-09-28 07:00:00,69774,69925,2018-09-27 19:30:00,0.26010114396943873,0.6968325791855204,48.5,2018-09-29 09:15:00
42,60,14.101766399999999,2018-10-02 17:30:00,70167,70354,2018-10-01 21:45:00,0.03754131372940532,0.28579610538373423,177.0,2018-10-03 20:30:00
43,61,6.9092991999999995,2018-10-11 16:45:00,71030,71218,2018-10-10 21:30:00,0.20857378674549829,0.3367826904985889,107.0,2018-10-12 20:30:00
44,64,24.2391808,2018-11-03 03:30:00,73186,73377,2018-11-02 08:30:00,0.4410207495642723,0.8498293515358362,178.0,2018-11-04 08:15:00
45,65,20.104928,2018-11-06 15:00:00,73517,73704,2018-11-05 19:15:00,0.23890960860368396,0.6120527306967986,109.0,2018-11-07 18:00:00
46,66,14.0734496,2018-11-10 01:00:00,73868,74029,2018-11-09 11:00:00,0.24978191367353147,0.44300518134715033,39.5,2018-11-11 03:15:00
47,67,11.468304,2018-11-13 12:30:00,74209,74363,2018-11-13 00:15:00,0.19256291909503717,0.7120418848167538,20.1,2018-11-14 14:45:00
48,68,13.9884992,2018-11-25 04:45:00,75305,75493,2018-11-24 10:15:00,0.22465261236554096,0.5224257738471256,159.0,2018-11-26 09:15:00
49,69,30.298976,2018-11-26 20:30:00,75501,75653,2018-11-26 11:15:00,0.2806721848516987,0.6454731907412833,348.0,2018-11-28 01:15:00
50,70,7.1641504,2018-12-02 15:30:00,76015,76170,2018-12-01 19:45:00,0.031034490070015623,0.17209588199139522,165.0,2018-12-03 10:30:00
51,72,41.05936,2018-12-21 10:15:00,77824,78015,2018-12-20 16:00:00,0.4940542471289033,0.5488105004101723,986.0,2018-12-22 15:45:00
52,73,5.4934592,2018-12-28 16:15:00,78535,78696,2018-12-28 01:45:00,0.08311372865730761,0.26493506493506497,40.5,2018-12-29 18:00:00
53,74,6.8243488,2019-01-01 03:15:00,78861,79034,2018-12-31 11:15:00,0.19372190738851106,0.36687631027253664,49.7,2019-01-02 06:30:00
54,75,4.95544,2019-01-05 14:00:00,79300,79458,2019-01-05 01:00:00,0.02915709066012501,0.12943871706758306,89.0,2019-01-06 16:30:00
55,78,41.05936,2019-01-24 16:15:00,81111,81296,2019-01-23 21:45:00,,0.6603808467369199,545.0,2019-01-25 20:00:00
56,82,4.389104,2019-02-24 15:00:00,84084,84270,2019-02-23 21:00:00,0.49900118175860697,0.4322200392927309,258.0,2019-02-25 19:30:00
57,84,10.5338496,2019-03-15 19:00:00,85935,86103,2019-03-15 03:45:00,0.3161124269889281,0.5468354430379747,424.0,2019-03-16 21:45:00
58,85,10.6754336,2019-03-22 08:15:00,86547,86735,2019-03-21 12:45:00,0.02019940569559721,0.28722027002034395,553.0,2019-03-23 11:45:00
59,87,3.964352,2019-04-09 20:30:00,88371,88516,2019-04-09 12:45:00,-0.1589967756909511,0.09926470588235294,250.0,2019-04-11 01:00:00
60,88,5.1536576,2019-04-13 07:00:00,88674,88836,2019-04-12 16:30:00,0.03710271476437105,0.49853372434017595,105.0,2019-04-14 09:00:00
61,89,21.803936,2019-04-15 05:45:00,88868,89022,2019-04-14 17:00:00,0.2341275830179378,0.26280166814794553,1470.0,2019-04-16 07:30:00
62,90,37.661344,2019-04-20 11:45:00,89343,89530,2019-04-19 15:45:00,0.3075366868306163,0.9998813267667478,1690.0,2019-04-21 14:30:00
63,91,11.581571199999999,2019-04-27 00:15:00,89971,90158,2019-04-26 04:45:00,0.16583529884182735,0.512271869100063,163.0,2019-04-28 03:30:00
64,93,7.3906848,2019-05-12 17:45:00,91480,91635,2019-05-11 22:00:00,0.39105361545746303,0.5111796453353895,132.0,2019-05-13 12:45:00
65,94,11.1285024,2019-05-13 20:15:00,91636,91782,2019-05-13 13:00:00,0.4936297078215556,0.9638297872340424,101.0,2019-05-15 01:30:00
66,96,12.2045408,2019-06-11 02:30:00,94292,94476,2019-06-10 05:00:00,0.15123738069884105,0.2375387339530766,1130.0,2019-06-12 03:00:00
67,97,4.3324704,2019-06-20 21:45:00,95257,95436,2019-06-20 06:15:00,0.058746130877126684,0.2979561684314208,407.0,2019-06-22 03:00:00
68,98,3.6528671999999998,2019-06-25 09:30:00,95726,95864,2019-06-25 03:30:00,0.05015565316178048,0.14269927588914416,3440.0,2019-06-26 14:00:00
69,99,15.9140416,2019-10-17 01:00:00,106602,106763,2019-10-16 10:30:00,0.38614566871877976,0.6966161026837806,600.0,2019-10-18 02:45:00
70,101,13.2239456,2019-10-27 15:15:00,107617,107789,2019-10-27 00:15:00,0.428342511930724,0.751622418879056,170.0,2019-10-28 19:15:00
71,102,54.085088,2019-11-01 02:00:00,108019,108210,2019-10-31 04:45:00,0.14831482913325858,0.8565364157119476,1960.0,2019-11-02 04:30:00
72,104,26.617791999999998,2019-11-24 15:45:00,110285,110473,2019-11-23 19:15:00,0.5164792237581928,0.91452298966984,495.0,2019-11-25 18:15:00
73,105,9.3162272,2019-12-10 00:00:00,111773,111963,2019-12-09 07:15:00,0.3845547866241216,0.6206896551724138,65.9,2019-12-11 06:45:00
74,106,21.2659168,2019-12-14 07:15:00,112184,112372,2019-12-13 14:00:00,0.27696543687459635,0.8322734499205088,128.0,2019-12-15 13:00:00
75,107,8.5799904,2019-12-30 15:00:00,113733,113907,2019-12-29 17:15:00,0.06750880535776099,0.48075668623613826,156.0,2019-12-31 12:45:00
76,109,4.4174208,2020-01-12 11:15:00,114977,115159,2020-01-11 16:15:00,0.11577697246706664,0.5405742821473157,82.2,2020-01-13 13:45:00
77,110,9.9391968,2020-01-25 20:45:00,116288,116445,2020-01-25 08:00:00,0.14719132384297995,0.45054945054945056,230.0,2020-01-26 23:15:00
78,111,13.0823616,2020-02-07 15:30:00,117484,117672,2020-02-06 19:00:00,0.07755219537527352,0.4668284789644013,374.0,2020-02-08 18:00:00
79,113,11.751472,2020-02-27 08:15:00,119377,119564,2020-02-26 12:15:00,0.19331522572336143,0.3094751192910702,445.0,2020-02-28 11:00:00
80,114,8.0136544,2020-03-13 12:30:00,120836,121027,2020-03-12 17:00:00,0.07408950928141492,0.364031007751938,324.0,2020-03-14 16:45:00
81,115,3.5962336,2020-03-26 19:15:00,122155,122308,2020-03-26 10:45:00,0.1276638859394996,0.9701492537313433,8.3,2020-03-28 01:00:00
82,116,5.8615775999999995,2020-03-29 13:30:00,122383,122550,2020-03-28 19:45:00,-0.002144414472166074,0.42708333333333326,24.2,2020-03-30 13:30:00
83,117,7.0792,2020-04-09 16:30:00,123473,123638,2020-04-09 04:15:00,0.15496897428287282,0.41880341880341876,142.0,2020-04-10 21:30:00
84,118,51.253408,2020-04-13 17:30:00,123831,124014,2020-04-12 21:45:00,0.17617743063896552,0.504862782859894,1040.0,2020-04-14 19:30:00
85,120,42.4752,2020-05-01 15:45:00,125513,125704,2020-04-30 10:15:00,0.09912158184019708,0.6235113330772186,265.0,2020-05-02 10:00:00
86,121,3.964352,2020-06-11 11:45:00,129485,129649,2020-06-10 19:15:00,-0.09482021668578268,0.10586574654956085,638.0,2020-06-12 12:15:00
87,123,25.7966048,2020-08-04 17:15:00,134692,134865,2020-08-04 01:00:00,0.39421440822323534,0.9993896856881294,656.0,2020-08-05 20:15:00
88,125,3.822768,2020-09-02 15:30:00,137478,137651,2020-09-02 01:30:00,0.3564406652651217,0.5486284289276808,40.9,2020-09-03 20:45:00
89,126,15.8007744,2020-09-30 05:45:00,140108,140290,2020-09-29 11:00:00,0.18889056784627156,0.776386404293381,224.0,2020-10-01 08:30:00
90,137,7.8720704,2021-03-12 18:45:00,155769,155960,2021-03-11 14:15:00,0.10337618064329761,0.38762354963472284,503.0,2021-03-13 14:00:00
91,138,8.2685056,2021-03-18 21:00:00,156403,156563,2021-03-18 04:45:00,0.27272049717582886,0.8888888888888891,264.0,2021-03-19 20:45:00
92,139,6.5411808,2021-03-25 04:00:00,156992,157149,2021-03-24 08:00:00,0.3661609894225654,0.5856137607505865,267.0,2021-03-25 23:15:00
93,140,6.796032,2021-03-26 12:30:00,157150,157298,2021-03-25 23:30:00,-0.053260190141669536,0.06349206349206349,182.0,2021-03-27 12:30:00
94,141,14.7813696,2021-03-28 16:30:00,157378,157523,2021-03-28 08:30:00,0.2867414669629018,0.9358274167121792,749.0,2021-03-29 20:45:00
95,142,7.8720704,2021-04-01 02:45:00,157701,157850,2021-03-31 17:15:00,0.015576985982224487,0.4899157518509063,400.0,2021-04-02 06:30:00
96,143,9.3162272,2021-04-15 21:00:00,159089,159265,2021-04-15 04:15:00,0.0941281816956818,0.20774099823596553,966.0,2021-04-17 00:15:00
97,145,11.32672,2021-05-05 04:00:00,160976,161124,2021-05-04 20:00:00,0.298867741761259,0.6039729501267963,477.0,2021-05-06 09:00:00
98,146,6.3995968,2021-05-10 05:30:00,161439,161596,2021-05-09 15:45:00,0.419420516923337,0.8698224852071006,70.9,2021-05-11 07:00:00
99,149,26.5611584,2021-07-09 09:30:00,167184,167374,2021-07-08 12:00:00,0.270198909553013,0.8672247727068142,1130.0,2021-07-10 11:30:00
100,150,14.9512704,2021-07-12 08:45:00,167477,167661,2021-07-11 13:15:00,0.2840844902008967,0.954798331015299,293.0,2021-07-13 11:15:00
101,152,3.7095008,2021-08-19 07:30:00,171117,171306,2021-08-18 11:15:00,0.2580643443224026,0.4530766586455828,582.0,2021-08-20 10:30:00
102,153,44.457376,2021-08-23 13:15:00,171502,171693,2021-08-22 11:30:00,0.059267466623674686,0.9371284975595612,2070.0,2021-08-24 11:15:00
